,coal_2013,gasoline_2013,gas_2013,re_heat_2013,waste_2013,hydrogen_methane_2013,grid_power_2013,self_pv_consumption_non_post_FIT_2013,private_power_generation_2013,total_2013,total_non_graduated_FIT_inc_2013,coal_2030,gasoline_2030,gas_2030,re_heat_2030,waste_2030,hydrogen_methane_2030,grid_power_2030,self_pv_consumption_non_post_FIT_2030,private_power_generation_2030,total_2030,total_non_graduated_FIT_inc_2030,coal_2040,gasoline_2040,gas_2040,re_heat_2040,waste_2040,hydrogen_methane_2040,grid_power_2040,self_pv_consumption_non_post_FIT_2040,private_power_generation_2040,total_2040,total_non_graduated_FIT_inc_2040,coal_2050,gasoline_2050,gas_2050,re_heat_2050,waste_2050,hydrogen_methane_2050,grid_power_2050,self_pv_consumption_non_post_FIT_2050,private_power_generation_2050,total_2050,total_non_graduated_FIT_inc_2050,commune_name,commune_code
318,1055.42959734563,133884.2355710346,27.18633506552227,3.3029736302553704e-08,57.92145817481832,0.0,85894.93060958166,0.0,0.0,220919.70357120223,220919.70357120223,398.83558342531717,82212.0454185239,25.0380778513596,0.0,1.3690503209626976,0.0,33845.169699011225,0.0,1.7945696085528764,116484.25239874133,109500.75823551262,317.23876060857003,44127.101464226354,9.774894694756846,0.0,1.1052416427767144,0.0,19169.02797519469,0.0,4398.153881170384,68022.40221753753,61542.6122903354,405.84322435018225,18009.07414660407,12.505023989779556,0.0,0.9887846731914903,0.0,8304.225536955444,0.0,3519.2637343700485,30251.900450942714,21437.937074214125,上山市,333.0
319,61.28958381702691,108573.02562453564,0.0,1.1572854018255723e-08,21.25150152862426,0.0,66171.48008490568,0.0,0.0,174827.04679478696,174827.04679478696,46.913155471711704,69694.25043394163,12.156085699479725,0.0,0.6842536773852949,0.0,23757.474385776655,0.0,3.8385475236268447,93515.3168620905,89413.62326233831,-0.0010975047343840753,34170.200486892245,0.0,0.0,0.5846338260481148,0.0,13066.171221323362,0.0,2685.38284959311,49922.33809413003,45416.82888963154,-0.000960316642586066,9994.042793607572,0.0,0.0,0.5104450271743373,0.0,9356.162858901276,0.0,2148.3369880546775,21499.05212527406,7226.211397393572,村山市,334.0
320,124.72882639622162,125270.04036137635,0.0,1.517261939099733e-08,47.74537349851413,0.0,99641.19421774516,0.0,0.0,225083.70877901625,225083.70877901625,95.47321007899849,78777.44345978076,14.386343966910795,0.0,2.597699409871294,0.0,35605.212053028095,0.0,4.561011791381707,114499.673778056,88061.00612518365,-0.0012510914027526914,41136.322848884585,0.0,0.0,2.117348599126857,0.0,18605.80007358445,0.0,3452.4300727028,63196.669092679556,59234.94362969019,-0.0010947049774086052,15173.822421767803,0.0,0.0,1.7720883634122218,0.0,13824.372861020991,0.0,2761.9805462565714,31761.9468227038,19996.175861898853,長井市,335.0
321,141.9323498246189,259005.71122843906,0.0,3.354408852335178e-08,47.1355607124641,0.0,181353.26772271068,0.0,0.0,440548.0468616868,440548.0468616868,108.64236571119153,168076.18590966307,30.01407786621443,0.0,1.0013124443958001,0.0,61290.34983505683,0.0,7.096934347389937,229513.2904350891,225685.67316626955,-0.0009023216766656242,89288.43812558426,0.0,0.0,0.8970516797712228,0.0,25038.83417676958,0.0,8028.909127997273,122357.07757970922,119721.1263532814,-0.0007895314670824211,33757.13212368875,0.0,0.0,0.8151477061848876,0.0,20353.90973920073,0.0,6423.184077872598,60535.040298936794,55031.54100667844,天童市,336.0
322,54.83723778793374,195987.41688667532,0.0,2.6394128006498628e-08,21.47198526979527,0.0,155347.1567444527,0.0,0.0,351410.88285418577,351410.88285418577,41.97571147670145,124905.72166355964,23.780699391865813,0.0,1.4777178436795888,0.0,52524.335897768215,0.0,3.6816487180033146,177500.97333875808,173756.33599287778,-4.799583386519281e-05,67960.58629543945,0.0,0.0,1.2896707857562308,0.0,20336.212133004217,0.0,6516.175097852237,94814.26314908582,92271.26315411863,-4.1996354632043704e-05,28515.632667334903,0.0,0.0,1.1450688263938047,0.0,17533.524595016293,0.0,5212.969531471534,51263.27182065277,45669.39944353881,東根市,337.0
323,74.19152840990304,80301.53978444668,0.0,7.971981457406509e-09,24.045724928408692,0.0,43912.13366347429,0.0,0.0,124311.91070125929,124311.91070125929,56.790696078538595,51281.1240541868,8.429831234132928,0.0,0.25346460954532035,0.0,17259.282421594242,0.0,3.0394582577767695,68608.91992596103,59738.78770486219,-3.199722257679518e-05,25975.31057876947,0.0,0.0,0.20934098265664855,0.0,10031.661437289105,0.0,1747.5246639491093,37754.70598899311,35544.31413138164,-2.7997569754695785e-05,8129.871497907145,0.0,0.0,0.17713790137816326,0.0,7620.513443222055,0.0,1398.0440468253498,17148.60609785836,-6488.9575999957815,尾花沢市,338.0
324,622.5988374802247,126713.21971538969,93.14662675261096,1.2914806894003911e-08,36.88369669350709,0.0,97313.39461309463,0.0,0.0,224779.24348941067,224779.24348941067,122.75727538264177,81351.60638180851,116.7566049032845,0.0,1.9338952474705475,0.0,32554.744543610665,0.0,3.601374910474996,114151.40007586304,113031.22331480354,66.47218962098904,42195.04789660862,106.84702920276658,0.0,1.7624028858190925,0.0,15041.708082128409,0.0,2834.1924284688,60246.030028915404,59219.32658988077,61.358944176629116,14838.300157992053,65.68543839686849,0.0,1.5456003949315233,0.0,8732.886902312406,0.0,2267.3827537743236,25967.15979704721,23530.671563250875,南陽市,339.0
325,22.580033042862595,46457.41567258271,0.0,4.6000514926055295e-09,7.39211043795343,0.0,23947.36680320411,0.0,0.0,70434.75461926764,70434.75461926764,17.284122327962052,30087.227210737088,6.974419067773723,0.0,0.10008331004597279,0.0,8621.805179534374,0.0,1.076398782766083,38734.46741376001,37565.61794966808,-1.2798889030718072e-05,14654.165016949748,0.0,0.0,0.08752858880546588,0.0,4325.495675327205,0.0,1038.0838756040998,20017.83208367097,19069.97319734704,-1.1199027901878313e-05,4489.005158218604,0.0,0.0,0.07778797680526113,0.0,3365.80466470809,0.0,830.4757116735422,8685.363311378014,7494.625178963126,東村山郡山辺町,340.0
326,36.55828909239693,40160.73718218863,0.0,2.6896287891174187e-09,11.779290231699925,0.0,20511.23597545484,0.0,0.0,60720.31073696757,60720.31073696757,27.983681591488306,25945.750743186716,5.282047331643052,0.0,0.09620687825672199,0.0,7363.239475358586,0.0,0.9997737846708704,33343.351928131364,32775.773219330076,-0.00018238416868773257,12114.041524660715,0.0,0.0,0.07601417107061371,0.0,4572.104350769223,0.0,502.76420196476346,17188.985909181607,16696.642702075795,-0.00015958614760176601,2854.1702759988084,0.0,0.0,0.061680709519840414,0.0,3438.8451971043455,0.0,402.2193597620882,6695.296353988614,6168.156978724359,東村山郡中山町,341.0
327,65.58962084946701,77505.5653586858,0.0,1.14271152871679e-08,20.654069659603735,0.0,45771.56670205666,0.0,0.0,123363.37575125153,123363.37575125153,50.20625907374878,50607.19763032367,8.90849007324535,0.0,0.12107690031042043,0.0,16431.49964617905,0.0,3.397041582221096,67101.33014413225,65752.1370719527,-3.839666709215422e-05,26216.475479127945,0.0,0.0,0.11285223214501398,0.0,7089.34630620996,0.0,2710.5003326328497,36016.43493180624,35033.23684134882,-3.359708370563494e-05,9444.70617970912,0.0,0.0,0.10573233758708625,0.0,5640.488684424442,0.0,2168.427442438938,17253.728005313,15842.081488576905,西村山郡河北町,342.0
328,466.9632469620683,28499.608620204523,13.593167532761136,9.551228022073922e-09,9.628815934766399,0.0,16262.120158497339,0.0,0.0,45251.91400913146,45251.91400913146,152.91491290854916,17519.46711932125,6.993319527802237,0.0,0.4591132315884856,0.0,7467.602326038903,0.0,0.44189979956273134,25147.878690827656,24108.308983160856,158.6189862112057,9395.921961040247,4.887447347378423,0.0,0.3308663178327936,0.0,5247.507066048893,0.0,1779.0572074661602,16586.323534431718,10717.23318130468,202.92126734364672,3780.547651577656,6.252511994889778,0.0,0.2796099547159594,0.0,2536.9361659062697,0.0,1423.4281406196185,7950.365347396797,-21494.624271953155,西村山郡西川町,343.0
329,21.50478279120792,29346.562714981505,0.0,2.780774720897892e-09,6.939416426579705,0.0,14831.243974385594,0.0,0.0,44206.25088858489,44206.25088858489,16.46107910137387,19499.82621691694,3.6785668293376474,0.0,0.08353778616398337,0.0,5326.460857855832,0.0,1.0435594978681348,24847.553817987515,13610.881061665119,0.0,9461.452996445143,0.0,0.0,0.07452399944409055,0.0,2846.549808719393,0.0,612.596942710708,12920.67427187469,11664.835791868247,0.0,2480.0562955462515,0.0,0.0,0.06723707297498067,0.0,1342.1847122060842,0.0,490.0859026445494,4312.39414746986,-185.78595692605268,西村山郡朝日町,344.0
330,30.107207064027886,36825.48393892824,0.0,5.735048465919083e-09,10.213895405989607,0.0,19903.445085693947,0.0,0.0,56769.25012709221,56769.25012709221,23.045017231819916,23643.979672844438,4.326683045455767,0.0,0.25038570788427206,0.0,8048.538714724316,0.0,0.966934499772922,31721.10740805369,31296.33729827066,-0.0005887488954130315,12366.807935441162,0.0,0.0,0.22455538038876677,0.0,4048.9028176849615,0.0,1375.2223764717376,17791.157096229355,16331.167560657814,-0.0005151552834864025,4676.729590056237,0.0,0.0,0.20239084100156327,0.0,2981.069492273119,0.0,1100.1856366533884,8758.186594668463,-898.4594722678194,西村山郡大江町,345.0
331,11.82768887365932,32111.370941419766,0.0,4.896281169424158e-09,4.114737054362351,0.0,13063.547365401586,0.0,0.0,45190.860732749374,45190.860732749374,9.053537181232945,21424.518097479202,3.508353255424954,0.0,0.12054321165680373,0.0,5615.336645721292,0.0,1.5580416279359917,27054.09521847675,26894.53349252694,-6.719416741126989e-05,11066.16059911431,0.0,0.0,0.11095985280538848,0.0,2687.027214635518,0.0,1228.6707447448514,14981.969451153318,13758.302719897805,-5.879489648486116e-05,3862.7282748104512,0.0,0.0,0.10228190063441552,0.0,2197.369352921962,0.0,982.9490601289048,7043.148910967056,-7424.243554918207,北村山郡大石田町,346.0
332,4.300956558241583,25404.724904193274,0.0,1.5408429963669032e-09,1.8615974455500168,0.0,11375.438034497984,0.0,0.0,36786.32549269505,36786.32549269505,3.2922158202747736,15392.000695875155,2.688526259545074,0.0,0.0736922629398371,0.0,5243.857638623226,0.0,1.1639702091606117,20643.0767390503,19324.444462258594,0.0,7705.832066128698,0.0,0.0,0.04989580669587109,0.0,3566.092937611741,0.0,348.0113966220163,11619.98629616915,10660.556382843743,0.0,2344.149803010375,0.0,0.0,0.03370378720398592,0.0,1933.718432229317,0.0,278.4184290592864,4556.3203680861825,2633.6898457846146,最上郡金山町,347.0
333,34.407652465932664,38510.93438312472,0.0,4.624148579543906e-09,10.819246845560924,0.0,17232.640162288677,0.0,0.0,55788.801444724886,55788.801444724886,26.33772656219819,24858.506492955985,4.4126771896888135,0.0,0.044990682980161206,0.0,7440.985920909381,0.0,2.725660646529709,32333.013468946763,30326.17169894848,0.0,12578.064207924652,0.0,0.0,0.042635981070188615,0.0,4380.664220029477,0.0,1061.0363192877944,18019.807383222997,14048.212231553242,0.0,4015.921849739591,0.0,0.0,0.038760409147379035,0.0,2033.7732750947957,0.0,848.8508607154079,6898.584745958942,-15572.899342735782,最上郡最上町,348.0
334,39.784300981576486,24620.72801787455,0.0,1.2847389294920836e-09,12.372805296782625,0.0,13482.995872613656,0.0,0.0,38155.880996766566,38155.880996766566,30.452559151960834,14354.77618898019,2.829589152944225,0.0,0.011859126421407917,0.0,5739.591312507572,0.0,0.9705833092060274,20128.632092228294,20038.055856745483,-0.0005215547280017615,6449.403159469351,0.0,0.0,0.00807455017031833,0.0,4670.304882658431,0.0,155.70602031905165,11275.421615442276,9028.128842675853,-0.0004563603870015414,1196.960257475599,0.0,0.0,0.0054002315964560245,0.0,2955.5950865451096,0.0,124.572580921715,4277.132868813633,-16855.906635450374,最上郡舟形町,349.0
335,27.956217628570293,38552.301800843925,0.0,3.275780893920915e-09,9.336749675250102,0.0,17385.636406091136,0.0,0.0,55975.23117423888,55975.23117423888,21.39940283178603,23069.56867223858,4.285486652240749,0.0,0.08492744847803484,0.0,8333.500932189754,0.0,1.0909940204985045,31429.93041538134,31254.561739991652,0.0,11717.319502042925,0.0,0.0,0.0600676580480855,0.0,5990.336987079529,0.0,710.6688955194127,18418.385452299914,16545.748025634664,0.0,3826.053044054618,0.0,0.0,0.04316149036696781,0.0,2974.2206715525435,0.0,568.5438443676942,7368.860721465222,-3297.037262222266,最上郡真室川町,350.0
336,2.1504782791207915,15645.899719709807,0.0,5.735746508196437e-10,0.7776231585649902,0.0,6660.857982696589,0.0,0.0,22309.685803844084,22309.685803844084,1.6461079101373868,9858.751828228167,1.6550301982945705,0.0,0.013098751227202042,0.0,2786.313072719671,0.0,0.6604345073920713,12649.03957231489,12010.55576154031,0.0,4642.051350314062,0.0,0.0,0.009791455277688042,0.0,2141.5285263301485,0.0,116.2326522016498,6899.8223203011385,392.6666991879638,0.0,924.367087716508,0.0,0.0,0.007216011705218667,0.0,1096.087770813881,0.0,92.99140523737898,2113.453479779473,-45313.906151279094,最上郡大蔵村,351.0
337,60.21340570550003,28066.911193120064,0.0,2.557660713983017e-09,19.17175151734596,0.0,10246.133391397714,0.0,0.0,38392.42974174063,38392.42974174063,46.09100807324621,15097.328165894141,2.087861657702095,0.0,0.04081502142132344,0.0,6354.334652710908,0.0,1.2588392544213514,21501.141342611838,21437.05881723431,-1.599861128839759e-05,7630.753604127459,0.0,0.0,0.023463797306451976,0.0,5533.8845937418655,0.0,450.04447874211843,13614.706124410139,12403.388468811096,-1.3998784877347892e-05,2533.656067119938,0.0,0.0,0.01207188749519583,0.0,3276.1757225435595,0.0,360.04565370773014,6169.889501259938,-4843.070316888962,最上郡鮭川村,352.0
338,11.827630535164358,18565.35705452132,0.0,1.3662153133527513e-09,3.7048557507009265,0.0,9083.135041719685,0.0,0.0,27664.02458252687,27664.02458252687,9.053593505755629,12247.734791801602,2.4862936728940763,0.0,0.013690813964651,0.0,3316.5605131606703,0.0,1.3062737770517212,15577.155156731938,15521.551104395778,0.0,5791.22742465374,0.0,0.0,0.01233400224455137,0.0,1910.1950133569526,0.0,283.4297404646459,7984.864512477583,2580.2910057465697,0.0,1360.6583968730213,0.0,0.0,0.011061941663661796,0.0,954.0406972956057,0.0,226.75424256193313,2541.464398672224,-37332.328813630156,最上郡戸沢村,353.0
339,90.32019328796892,98392.70617266867,0.0,1.2718658332072788e-08,30.243244906608624,0.0,67453.28829500677,0.0,0.0,165966.55790587002,165966.55790587002,69.1364303052054,63882.55049065744,11.107451351924027,0.0,0.7575138771032645,0.0,23417.65536020989,0.0,2.572410650339283,87383.7796570519,84921.82938007134,-0.00012158944579182166,32967.71402285225,0.0,0.0,0.6618927069354448,0.0,10270.136307665178,0.0,2917.635711206624,46156.14781284154,44578.22898993167,-0.00010639076506784397,11743.358574967126,0.0,0.0,0.5885036952213016,0.0,8486.93079425945,0.0,2334.129148250502,22565.00691478153,18570.68188633418,東置賜郡高畠町,354.0
340,19.354318402204974,68323.4167843099,0.0,7.361948133973386e-09,6.792814814108215,0.0,33412.69542394755,0.0,0.0,101762.25934147375,101762.25934147375,14.814957780635842,44128.15104804845,7.779899765738893,0.0,0.18570598180543682,0.0,13334.724632781978,0.0,1.9156249523803175,57487.57186931098,56764.19428413359,-1.599861128839759e-05,22610.2751881274,0.0,0.0,0.15906410666454882,0.0,7059.1839885567215,0.0,1781.8722027840658,31451.490427576242,30176.4022765153,-1.3998784877347892e-05,7679.752530132588,0.0,0.0,0.13897956588625102,0.0,5629.397847580191,0.0,1425.5130872268721,14734.802430506754,4835.36651327274,東置賜郡川西町,355.0
341,2975.282138050022,40357.63512735825,0.0,8.522498430234097e-09,14.747391855470333,0.0,21529.606402473615,0.0,0.0,64877.27105973735,64877.27105973735,1563.1543553002064,25676.03716077196,234.08124838505648,0.0,0.704439476918284,0.0,10737.632520223371,0.0,1.6492618637636256,38213.258986021276,-680.0360225557015,1689.7167142334285,14468.095220289277,0.0,0.0,0.6402978111836272,0.0,5592.832302097814,0.0,2103.193771405429,23854.478305837132,14305.877989426666,1351.7733713867428,6795.798095262762,0.0,0.0,0.5848602916116575,0.0,2368.939810864263,0.0,1682.5682112192533,12199.664349024633,-33447.61374747929,西置賜郡小国町,356.0
342,95.69748908310443,63683.48966029991,0.0,6.8283047944600765e-09,31.791577688984436,0.0,43396.170923475656,0.0,0.0,107207.14965054765,107207.14965054765,73.25063796097828,40511.83301924539,7.002297173198509,0.0,0.6099439281549257,0.0,15784.94697866867,0.0,1.7915654316547347,56379.434442408034,55510.96897454449,-0.0013886794598329119,20487.40437040163,0.0,0.0,0.5055149865677416,0.0,8778.212731223954,0.0,1913.3843599374202,31179.505587870113,29787.86319621319,-0.0012150945273537977,6758.457396366467,0.0,0.0,0.4297188695178041,0.0,6335.425890623867,0.0,1530.7218204733895,14625.033611238714,10631.315430630331,西置賜郡白鷹町,357.0
343,0.0005444926196283927,38033.82744744993,0.0,3.6617157503849607e-09,3.8134589285914378,0.0,20688.734433265636,0.0,0.0,58726.375884136774,58726.375884136774,-0.0005256955450411116,23502.389005555415,3.5417341819940993,0.0,0.6150740298466216,0.0,9234.641655408053,0.0,1.2989761581855104,32742.48591963795,31720.2694742641,-0.0006271455625051859,12427.281544720065,0.0,0.0,0.39036610805402233,0.0,5760.461720025545,0.0,920.6323112278176,19108.76531493592,15280.774447874643,-0.0005487523671920377,4670.134944038549,0.0,0.0,0.2416044230750994,0.0,4571.348040896049,0.0,736.5162407915197,9978.240281396826,-22334.012099719766,西置賜郡飯豊町,358.0
344,0.0,31422.97627152339,7474.126572001274,2.985870014155415e-09,1.7256234068772884,0.0,25734.03400358526,0.0,0.0,64632.862470516804,64632.862470516804,0.0,20247.214747974493,3223.0662306691293,0.0,0.45441289626972875,0.0,9196.311346793273,0.0,0.9961249752377649,32668.0428633084,31921.832218965308,0.0,9855.617188791966,2086.2436053984784,0.0,0.3646289139080752,0.0,5208.087087037111,0.0,738.0381957081087,17888.35070584957,17223.46952826585,0.0,2515.5634218996315,1099.8003186596384,0.0,0.3007413706547729,0.0,2357.762012556665,0.0,590.4385255662891,6563.865020052879,5933.944776555439,東田川郡三川町,359.0
345,49.46103653408462,81613.48481590932,6525.448632538875,1.0091658048656238e-08,17.95198333137334,0.0,44715.071045923454,0.0,0.0,132921.4175142371,132921.4175142371,37.86044706559824,51988.188676688485,4608.929820288749,0.0,0.6419017356839417,0.0,17775.908866517973,0.0,2.7366070748290245,74414.26631937132,60390.21018097174,-4.1596389349833725e-05,23688.40254500167,3290.5843804283263,0.0,0.5483436404710191,0.0,10053.354380866102,0.0,2378.5970432498707,39411.48665159005,35297.734802961226,-3.639684068110451e-05,4843.551980135406,1644.41144327631,0.0,0.47655408279724076,0.0,7072.077561591334,0.0,1902.8995274564948,15463.417030145501,-10563.702148488552,東田川郡庄内町,360.0
346,6765.494278275161,70633.79041317098,1179.8572721997389,5.515556747913078e-09,55.266544827131824,0.0,33609.06005000472,0.0,0.0,112243.46855847773,112243.46855847773,697.0289884217224,38128.33052546577,1277.755534647374,0.0,3.9642952168144534,0.0,16061.775738278013,0.0,1.5215535336049375,56170.37663556329,-31962.764793682923,841.9811620971285,19844.45363884816,1353.3958655192228,0.0,4.9320214734152374,0.0,9095.818553518058,0.0,879.6457909430981,32020.22703239908,-27146.171140773513,777.2133796268893,5928.9457669267795,832.0156527930642,0.0,4.516776586906578,0.0,5111.18101412268,0.0,703.7288051827474,13357.601395239066,-39875.713054880645,飽海郡遊佐町,361.0
347,940.8348471684374,892482.5710466672,124737.21504879545,9.841183443355035e-08,316.27389352825253,0.0,872027.453964622,0.0,0.0,1890504.3488007812,1890504.3488007812,720.1716313471592,559824.0705017365,87995.93122467166,0.0,9.127282319596997,0.0,252985.57307490343,0.0,35.63792173314011,901570.5116367114,828906.3699669674,-0.0006911400076587761,236911.14621164126,77258.72749332426,0.0,8.240164981343133,0.0,84157.9303515648,0.0,20404.24622163474,418740.28975200636,392302.88217192626,-0.0006047475067014292,31349.878810390248,43192.732457699945,0.0,7.508270484765466,0.0,63960.104807598975,0.0,16323.682080681661,154833.9058221081,80323.81166498137,福島市,362.0
348,31109.794454962746,432719.0771426901,58577.639876506204,4.780451176306997e-08,291.89674132378076,0.0,425194.5540745696,0.0,0.0,947892.9622900524,947892.9622900524,5192.794529475948,232949.08385327487,61404.21855772651,0.0,28.115253400322562,0.0,141562.47362785746,0.0,15.543928185028859,441152.22974992014,386236.9532140949,6119.033928255749,88385.54447261202,69037.91446865084,0.0,34.376752514458396,0.0,49147.683905979284,0.0,8888.883940765238,221613.43746877759,210084.94960794016,5566.032270420266,9958.211352013535,41049.6516277056,0.0,31.63861987577201,0.0,23023.43142754149,0.0,7111.231504037673,86740.19680159434,59305.60181945331,会津若松市,363.0
349,48128.519814854735,1128176.1566425837,119047.47761835325,1.2546629146685146e-07,522.6432493628354,0.0,1041395.0504517662,0.0,0.0,2337269.8477769205,2337269.8477769205,20950.003172819874,697282.6494755436,120163.52935776472,0.0,71.22302714522492,0.0,310564.0294621853,0.0,56.24639741131922,1149087.68089287,1066757.5334329023,22250.86901260673,304372.93779906875,116586.8670152234,0.0,84.01893210900211,0.0,108231.17301896583,0.0,30085.287168520066,581611.1529464938,555406.2318360137,16469.774608888547,48829.15806112807,66789.03212017786,0.0,76.77537458923528,0.0,47360.59651022066,0.0,24068.679705995346,203594.0163809997,160631.0739560575,郡山市,364.0
350,685537.529889581,1547282.2994266788,291693.7788861835,4.934333060129582e-06,2448.7649237781857,0.0,1396846.2564995617,0.0,0.0,3923808.6296257833,3923808.6296257833,163243.90004613227,786593.6714985716,336366.3960237954,0.0,841.8061030732591,0.0,605100.8465280483,0.0,33.67981852629757,1892180.300018147,1221997.1971587837,275994.62286136876,465113.01384353265,328831.3806672683,0.0,962.3598697237165,0.0,234823.91305729735,0.0,29832.969119299694,1335558.2594184903,971329.1583134767,294783.0223170065,212353.82704842248,198018.42101394202,0.0,889.7184467624738,0.0,89088.40888866293,0.0,23880.27515466214,819013.6728694584,565025.7413683415,いわき市,365.0
351,2653.592403039093,228035.44228554075,27574.654370624834,4.406864688342728e-08,74.76786163840481,0.0,183313.66956455196,0.0,0.0,441652.126485395,441652.126485395,1435.9613515547023,131708.20181368088,40389.21127286311,0.0,3.9479622090000266,0.0,53128.534526928146,0.0,6.560559360723447,226672.41748659656,197702.41906411972,1408.095133709648,37983.38443600288,54332.77885976331,0.0,3.68293144160573,0.0,12945.661450083493,0.0,11349.356808498549,118022.9596194995,101583.4168359,1126.4762012499177,3960.5658123920484,33779.7733158165,0.0,3.4341716224989347,0.0,3549.408386390106,0.0,9079.537931273728,51499.19581874479,33676.10957686845,白河市,366.0
352,41066.66405763984,365413.74102933344,7141.241384366841,4.234265597686356e-08,342.9212475130162,0.0,232379.12289535115,0.0,0.0,646343.6906142043,646343.6906142043,4290.640119337962,189790.82141717745,7823.7285651288375,0.0,24.872077984354586,0.0,94547.44932853256,0.0,9.337303339316632,296486.84881150053,269266.67001322703,5151.449811537977,103419.6700104749,8281.504802951133,0.0,30.92949582339394,0.0,40699.97310781867,0.0,7711.206366490885,165294.73359509697,149820.54903472716,4754.2167483556,34788.25112679072,5089.574418903071,0.0,28.473225462778956,0.0,19712.01388828168,0.0,6169.039791619422,70541.56919941328,50984.42522735165,須賀川市,367.0
353,17462.943362967562,205912.951970016,933.3854337820809,2.22002807794163e-08,68.07024897052194,0.0,147863.70999029063,0.0,0.0,372241.0610060268,372241.0610060268,9102.6601868301,132547.32027808146,1643.4576301427114,0.0,4.1798829725184,0.0,54168.852521035995,0.0,5.980398660859694,197472.45089772364,183945.01919405308,9880.147284920287,68839.40244191354,34.76392797750083,0.0,3.8335509337524254,0.0,24213.699718431602,0.0,6630.2812188705175,109602.12814304719,105278.74159033148,7904.1179092669845,24816.1457592152,34.76392797750083,0.0,3.533423994353458,0.0,9772.412645578508,0.0,5304.272818285702,47835.246484318246,39751.97166934667,喜多方市,368.0
354,110971.33203872303,170283.28400033116,1862.9325350522197,2.209042589894408e-08,125.38387035817235,0.0,344023.90361550095,0.0,0.0,627266.8360599655,627266.8360599655,23072.569901926778,97999.87272774873,6507.7586143666895,0.0,18.71561065787649,0.0,127723.04582657354,0.0,6.910845066301563,255328.8735263399,185935.37400375068,23832.177636017794,54398.65637688108,6238.535264163602,0.0,22.590223576556404,0.0,73058.19383370497,0.0,4529.006564195033,162079.15989853902,114396.92009404617,23283.103485318145,21739.959628553537,3765.9910088617817,0.0,20.723949654639153,0.0,36438.356348938265,0.0,3623.2605381165577,88871.39495944293,51681.67789484422,相馬市,369.0
355,10214.372055354817,261423.40061438148,1769.7859082996083,3.13420523885479e-08,110.2523926048475,0.0,162037.68146019342,0.0,0.0,435555.49243083416,435555.49243083416,1096.1575577118447,159699.18612088275,1933.46704068971,0.0,8.383913833779784,0.0,56508.37805622438,0.0,10.070714035370811,219255.64340337785,176965.75838034088,1262.9669284678034,84520.30719503737,2030.085447408696,0.0,9.54629399613981,0.0,24874.290887489224,0.0,7013.833823870539,119711.03057626977,106993.0342196341,1165.8156068239355,30160.674637112235,1248.0183453962647,0.0,8.698096561199439,0.0,13050.527548334,0.0,5611.147624808715,51244.881859036344,35941.27799560153,二本松市,370.0
356,1872.4702797231294,168616.406020515,310.4887558420365,1.6157032867306016e-08,44.093799795638915,0.0,97188.35219373016,0.0,0.0,268031.81104960595,268031.81104960595,253.9052287717847,108448.59904164165,352.67400536512537,0.0,1.4456945223697015,0.0,31801.266520175635,0.0,6.932737922900197,140864.82322839947,57205.00067152783,221.57030858802568,54108.87132580049,356.1504214127965,0.0,1.6613530616974108,0.0,15094.934096641893,0.0,3572.2315819719515,73355.41908747685,57095.06538394697,204.5264245026484,16216.908575961244,218.9475621388944,0.0,1.5186116301120134,0.0,7978.954520689927,0.0,2857.8407274809447,27478.696422403773,-7711.629194589121,田村市,371.0
357,109835.74206071452,280237.93047381024,53340.054821174825,1.3717060808609395e-06,352.929719974963,0.0,197246.50548220103,0.0,0.0,641013.1625578756,641013.1625578756,22536.159968381402,143340.04739542762,57365.88487291685,0.0,126.86201574519178,0.0,73654.55081044287,0.0,7.798597871156378,297031.3036607851,250118.97079633884,46568.43323676706,58072.09142411091,66588.99632582639,0.0,130.29948178113546,0.0,22475.279541539185,0.0,4866.914867934531,198702.0148779592,143974.71574409792,54222.54342714498,16873.456578862864,41310.72168299477,0.0,120.6177925992613,0.0,4342.59932449959,0.0,3896.750421563156,120766.68922766464,49374.544680230596,南相馬市,372.0
358,283.8632300747695,250084.88130553163,0.0,2.731778600013737e-08,93.48004142603361,0.0,156642.08133710458,0.0,0.0,407104.305914137,407104.305914137,217.28615026393064,162251.62013598328,32.42512704546707,0.0,1.5881570269013392,0.0,52354.5517576866,0.0,7.345053388841102,214864.81638139504,195365.18501842063,-0.00011199027901878314,80885.43678508306,0.0,0.0,1.3658843168158898,0.0,25407.075841055877,0.0,5829.277048742527,112123.155447208,98156.49501418408,-9.799149414143524e-05,24840.252911512627,0.0,0.0,1.1977870748891173,0.0,18745.887737704124,0.0,4663.4803994211325,48250.81873772128,29126.157181388226,伊達市,373.0
359,76.34227615731005,139707.699573002,0.0,2.3805430609794668e-08,31.18600778699885,0.0,96907.56838744777,0.0,0.0,236722.7962443941,236722.7962443941,58.436543823023555,91477.45524993745,14.575128342469425,0.0,2.4687962792911056,0.0,32572.166461622735,0.0,5.506053434555997,124130.60823343955,118085.59599946273,-0.00034237028157170854,49778.021799777816,0.0,0.0,2.202409594410013,0.0,12296.60875032817,0.0,5923.80375443443,68000.63637176454,63988.64280930949,-0.0002995739963752449,20604.667722109803,0.0,0.0,1.9883684568840596,0.0,9645.038726574503,0.0,4739.0870519750215,34990.78156954222,29470.231110320077,本宮市,374.0
