,post_FIT_power_consumption_2013,electricity_distribution_business/microgrid_2013,local_production_local_consumption/total_energy_consumption_2013,self_consumption_solar_2013,non_FIT_solar_consumption_2013,solar_heat_consumption_(household)_2013,biomass_heat_consumption_(commercial)_2013,total_renewable_energy_&_heat_local_production_&_local_consumption_2013,post_FIT_power_consumption_2030,electricity_distribution_business/microgrid_2030,local_production_local_consumption/total_energy_consumption_2030,self_consumption_solar_2030,non_FIT_solar_consumption_2030,solar_heat_consumption_(household)_2030,biomass_heat_consumption_(commercial)_2030,total_renewable_energy_&_heat_local_production_&_local_consumption_2030,post_FIT_power_consumption_2040,electricity_distribution_business/microgrid_2040,local_production_local_consumption/total_energy_consumption_2040,self_consumption_solar_2040,non_FIT_solar_consumption_2040,solar_heat_consumption_(household)_2040,biomass_heat_consumption_(commercial)_2040,total_renewable_energy_&_heat_local_production_&_local_consumption_2040,post_FIT_power_consumption_2050,electricity_distribution_business/microgrid_2050,local_production_local_consumption/total_energy_consumption_2050,self_consumption_solar_2050,non_FIT_solar_consumption_2050,solar_heat_consumption_(household)_2050,biomass_heat_consumption_(commercial)_2050,total_renewable_energy_&_heat_local_production_&_local_consumption_2050,commune_name,commune_code
347,41540.7865392,0.0,0.0,1835.6717183237993,12475.003995869733,,54015.79053506973,0.0023724618091334475,218908.55129686825,0.0,0.0,1835.6717183237993,119076.35971444003,1443756.245049208,1783576.82777884,0.10492495987794669,335781.67938065913,0.0,0.0,1835.6717183237993,181783.03954889317,1177335.3695336457,1696735.7601815218,0.14781624506067426,413725.7200471548,0.0,0.0,1835.6717183237993,244489.71938334627,3537780.762661939,4197831.873810764,0.5702258573769411,福島市,362.0
348,9594.686088000002,0.0,0.0,826.5767508795165,5375.489959538463,,14970.176047538465,0.0012517135183030624,46939.369369491855,0.0,0.0,826.5767508795165,49883.32963367257,1039179.6972834961,1136828.97303754,0.13238639073611555,71466.1676816322,0.0,0.0,826.5767508795165,76064.41179492793,428358.7365489179,576715.8927763575,0.09319698622430511,86445.6722472517,0.0,0.0,826.5767508795165,102245.49395618329,1769072.2982079005,1958590.041162215,0.393311135229273,会津若松市,363.0
349,40670.17849440001,0.0,0.0,2016.092024353338,14108.655842830658,,54778.83433723067,0.0019008402222994943,217746.83835939568,0.0,0.0,2016.092024353338,136701.43498472247,1627990.4879510102,1984454.8533194817,0.09061967070513331,333323.82613934984,0.0,0.0,2016.092024353338,208814.834479953,1102510.172345139,1646664.9249887953,0.10604001348228305,411052.42453999957,0.0,0.0,2016.092024353338,280928.23397518345,3348227.433920813,4042224.1844603494,0.3833650257241384,郡山市,364.0
350,42703.250803200004,0.0,0.0,2962.249675740805,15005.747279315648,,57708.99808251565,0.0008774043157109499,487877.21274508734,0.0,0.0,2962.249675740805,140631.12005145277,11838437.174491907,12469907.756964188,0.25658757311539365,758387.2724728129,0.0,0.0,2962.249675740805,214528.39815270994,10648748.596653748,11624626.516955012,0.2751050295519523,993397.6660233331,0.0,0.0,2962.249675740805,288425.6762539671,16306014.993199833,17590800.585152872,0.49113094902343213,いわき市,365.0
351,10096.5689136,0.0,0.0,402.7988227636223,2532.13362544333,,12628.70253904333,0.002184817692345673,64483.66716426798,0.0,0.0,402.7988227636223,23771.422681223485,578832.1370704612,667490.0257387162,0.14512032371542805,98510.466122279,0.0,0.0,402.7988227636223,36265.122125800044,708185.8911931841,843364.2782640267,0.24942007058010215,123646.01227662477,0.0,0.0,402.7988227636223,48758.8215703766,1730585.0555038922,1903392.6881736573,0.5957653602531316,白河市,366.0
352,12411.043257600002,0.0,0.0,667.1355502022493,2946.2416419037363,,15357.284899503738,0.001684575676498806,81299.9844673445,0.0,0.0,667.1355502022493,28531.291882488473,491609.7971885612,602108.2090885964,0.10092361925684847,124080.9225777723,0.0,0.0,667.1355502022493,43581.321435773614,473645.0080992722,641974.3876630204,0.1481312705981779,155401.3530832962,0.0,0.0,667.1355502022493,58631.35098905876,1055738.391217127,1270438.2308396841,0.4354901696622136,須賀川市,367.0
353,4054.5015264000012,0.0,0.0,346.1552383124878,1977.494117859739,,6031.99564425974,0.0013107214993372629,20815.866388357834,0.0,0.0,346.1552383124878,17987.45723560331,267133.13632590097,306282.6151881746,0.08528812034699694,31741.426032849307,0.0,0.0,346.1552383124878,27405.08259898188,157420.98624863772,216913.6501187814,0.08610503303176172,38768.00867829063,0.0,0.0,346.1552383124878,36822.707962360444,634364.8023803446,710301.6742593081,0.46276338273504786,喜多方市,368.0
354,6333.349651200001,0.0,0.0,341.95941724203345,1473.9764160271993,,7807.326067227201,0.001193648196917268,56629.634238270955,0.0,0.0,341.95941724203345,13805.102843544579,1313141.4959852581,1383918.1924843157,0.2873817015594939,88051.92638386431,0.0,0.0,341.95941724203345,21058.706624437156,1436455.5734525586,1545908.1658781022,0.38316618455982493,114130.21761591223,0.0,0.0,341.95941724203345,28312.310405329736,2108142.325166205,2250926.812604689,0.6210506433168825,相馬市,369.0
355,8306.976600000002,0.0,0.0,276.9241906499903,2042.3054448160935,,10349.282044816095,0.0017854242140547627,81584.7999188611,0.0,0.0,276.9241906499903,19393.410808111425,820238.8973750679,921494.0322926905,0.21818107330370165,125836.02445430952,0.0,0.0,276.9241906499903,29599.94337475574,445086.85733859346,600799.7493583087,0.20046859016591004,162610.46234151398,0.0,0.0,276.9241906499903,39806.47594140005,853030.876629403,1055724.739102967,0.5598312893706808,二本松市,370.0
356,5115.0477456,0.0,0.0,205.59523245226552,1340.9313818131639,,6455.979127413164,0.0018721158534000368,57819.14966185072,0.0,0.0,205.59523245226552,12032.257695141978,1652441.9298007374,1722498.9323901823,0.6665287724586612,89377.44865800734,0.0,0.0,205.59523245226552,18321.273173570695,566040.4176768633,673944.7347408936,0.38742129807302583,116377.7308860977,0.0,0.0,205.59523245226552,24610.288651999406,1961949.8454602552,2103143.4602308045,2.1220948022744555,田村市,371.0
357,10530.4790448,0.0,0.0,711.1916714420206,2437.9112177724573,,12968.390262572459,0.0010899791753700948,193644.17581484144,0.0,0.0,711.1916714420206,23207.230344807413,815944.5244315579,1033507.1222626488,0.1186703156040571,302804.86656107486,0.0,0.0,711.1916714420206,35424.476890122096,1204215.3144258044,1543155.8495484435,0.20919282109590534,404866.1199197372,0.0,0.0,711.1916714420206,47641.723435436776,3964703.2191330623,4417922.254159679,0.6332593615869019,南相馬市,372.0
358,9737.518939200001,0.0,0.0,553.8483812999806,2353.849001621146,,12091.367940821146,0.002346275835985385,51870.31666460046,0.0,0.0,553.8483812999806,21967.864200229964,381487.5234645289,455879.55271065934,0.11675293557144475,79071.65212072656,0.0,0.0,553.8483812999806,33505.52019941162,474664.74945841695,587795.7701598551,0.22452808439267072,96850.78271141757,0.0,0.0,553.8483812999806,45043.17619859328,755298.2188259,897746.0261172109,0.5884217400986107,伊達市,373.0
359,6021.0360288,0.0,0.0,148.9516480011311,1063.290779868119,,7084.326808668119,0.0023068224431710203,36218.7838047863,0.0,0.0,148.9516480011311,10654.416953865393,119602.59462956675,166624.74703621957,0.06855654981940601,55350.363673619635,0.0,0.0,148.9516480011311,16296.255879746144,169307.8380466629,241103.4092480298,0.13708317170570156,68864.23070115002,0.0,0.0,148.9516480011311,21938.094805626894,241568.199772262,332519.4769270401,0.30897569025954824,本宮市,374.0
360,1885.6478160000001,0.0,0.0,178.32239549431193,481.05833110508945,,2366.7061471050897,0.0019997365769334158,9455.772534686681,0.0,0.0,178.32239549431193,4461.204970960057,29800.489974019198,43895.78987516025,0.04852805159645082,14366.780381721594,0.0,0.0,178.32239549431193,6802.467700286508,46679.3618780431,68026.93235554552,0.10807294195543309,17367.744024642063,0.0,0.0,178.32239549431193,9143.730429612959,140826.19649018144,167515.99333993078,0.36046450112480777,伊達郡桑折町,375.0
361,2126.8319904000004,0.0,0.0,23.07701588749919,356.4622982599518,,2483.294288659952,0.0032275951388290704,8798.178395853742,0.0,0.0,23.07701588749919,3312.2724930919703,29280.157880193317,41413.68578502653,0.08529503723721404,13087.721637612422,0.0,0.0,23.07701588749919,5050.984372404923,43145.29752018521,61307.08054609005,0.27622374784417014,15196.171840712468,0.0,0.0,23.07701588749919,6789.696251717875,96567.42008267574,118576.36519099359,1.9057213626468699,伊達郡国見町,376.0
362,2496.3771456000004,0.0,0.0,281.1200117204448,595.4941724306666,,3091.8713180306668,0.002109168566289752,20409.175630859296,0.0,0.0,281.1200117204448,5165.892020402042,72109.67215568188,97965.85981866367,0.08707180856847394,31329.855386157178,0.0,0.0,281.1200117204448,7854.361342738146,129752.47094291577,169217.80768353154,0.21340606818420138,40143.605860400196,0.0,0.0,281.1200117204448,10542.830665074249,505733.4044025644,556700.9609397593,0.6424022314132761,伊達郡川俣町,377.0
363,2095.3874448,0.0,0.0,121.67881104317756,268.12210673198297,,2363.509551531983,0.0033184666899661337,11462.616305219022,0.0,0.0,121.67881104317756,2836.1399710645996,37538.32009948689,51958.75518681369,0.09975719893902152,17668.79129177451,0.0,0.0,121.67881104317756,4346.738714789669,58923.62875359024,81060.8375711976,0.25060244006091237,22172.557537470515,0.0,0.0,121.67881104317756,5857.337458514738,219783.41342535306,247934.98723238148,1.5734778780475258,安達郡大玉村,378.0
364,4013.176752,0.0,0.0,75.52477926817916,470.4703420478632,,4483.647094047863,0.003592726001829277,25371.32889515633,0.0,0.0,75.52477926817916,4632.241765691053,91591.34626757307,121670.44170768863,0.1215458708678798,38424.44066170278,0.0,0.0,75.52477926817916,7080.342603128224,132809.09279456068,178389.40083865984,0.24360901070860969,48122.469510610455,0.0,0.0,75.52477926817916,9528.443440565394,171915.02961390716,229641.46734435117,0.5227600267487096,岩瀬郡鏡石町,379.0
365,965.7206208,0.0,0.0,29.37074749318079,201.59958962496526,,1167.3202104249654,0.0020208381205451954,7307.866897523578,0.0,0.0,29.37074749318079,1844.2811160624756,79966.52148779406,89148.0402488733,0.19754098373269854,11132.241951256094,0.0,0.0,29.37074749318079,2810.5643669080696,166218.00217907803,180190.17924473537,0.5774389295312223,14073.760331356236,0.0,0.0,29.37074749318079,3776.847617753664,1723900.7012995142,1741780.6799961173,9.660842822545005,岩瀬郡天栄村,380.0
366,211.2155136,0.0,0.0,23.07701588749919,239.88746924604618,,451.1029828460462,0.0008677207883990066,2964.498594108235,0.0,0.0,23.07701588749919,2156.367802854682,198384.03342622117,203527.97683907158,0.522826235983283,4604.886153532235,0.0,0.0,23.07701588749919,3283.7091755656447,121335.21104545129,129246.88339043666,0.49860348822634654,6042.805176374211,0.0,0.0,23.07701588749919,4411.050548276607,912099.1269753432,922576.0597158815,6.113229840657165,南会津郡下郷町,381.0
367,0.0,0.0,0.0,0.0,21.282927498869007,,21.282927498869007,0.0005132487893966963,11.206476529505885,0.0,0.0,0.0,195.0499927626499,25.531010623435293,231.7874799155911,0.007343875866479995,19.009100991247056,0.0,0.0,0.0,297.2659135060505,128964.59602025112,129280.87103474842,5.994780496887396,27.92595065204706,0.0,0.0,0.0,399.48183424945097,786338.0509163598,786765.4587012612,64.66086375832566,南会津郡檜枝岐村,382.0
368,114.09409440000002,0.0,0.0,12.587463211363197,203.4177291600445,,317.5118235600445,0.0006614095905752125,931.6754466861177,0.0,0.0,12.587463211363197,1813.6422098267324,3080.68186738447,5838.586987108683,0.016050076955882536,1443.873665867294,0.0,0.0,12.587463211363197,2760.8330808071373,126878.78964522918,131096.08385511496,0.5199955786629328,1858.5674515380706,0.0,0.0,12.587463211363197,3708.0239517875416,1082157.1827295441,1087736.3615960812,6.972473329475557,南会津郡只見町,383.0
369,746.3057472,0.0,0.0,169.93075335340313,730.785143717447,,1477.090890917447,0.0009497859818942229,3905.346073673224,0.0,0.0,169.93075335340313,6335.439216756818,62469.57480002089,72880.29084380434,0.0616640705956929,5881.38036898786,0.0,0.0,169.93075335340313,9632.294553838801,350860.1746205275,366543.7802967075,0.45659693966231885,7038.137034894496,0.0,0.0,169.93075335340313,12929.149890920784,2776301.3711830815,2796438.58886225,5.954254182230807,南会津郡南会津町,384.0
370,214.49525760000003,0.0,0.0,6.293731605681598,116.36093024507278,,330.8561878450728,0.0012971516792550813,907.0069166140238,0.0,0.0,6.293731605681598,1037.3140283656944,3141.0617689389182,5091.676445524318,0.02701667149751573,1339.308747065224,0.0,0.0,6.293731605681598,1579.0511449072364,47017.757233057135,49942.41085663528,0.41897698143256706,1538.6610223465418,0.0,0.0,6.293731605681598,2120.7882614487785,500882.6302254652,504548.37324086623,1.5135769439093738,耶麻郡北塩原村,385.0
371,117.4148352,0.0,0.0,56.64358445113437,298.28183313741545,,415.6966683374154,0.0006870646450226217,1152.5109200835766,0.0,0.0,56.64358445113437,2480.110792910926,3915.259145798778,7604.524443244414,0.016223198303154017,1785.6881840730355,0.0,0.0,56.64358445113437,3763.5395927776976,59961.68909743285,65567.56045873472,0.2043849706126349,2303.8348209784476,0.0,0.0,56.64358445113437,5046.968392644469,642405.0413945509,649812.488192625,3.414484718982722,耶麻郡西会津町,386.0
372,348.43180320000005,0.0,0.0,100.69970569090557,128.66010945296193,,477.091912652962,0.0007558058958119777,3120.0397983919065,0.0,0.0,100.69970569090557,1138.64000389578,11036.29090739633,15395.670415374922,0.030823348710323106,4788.406528155107,0.0,0.0,100.69970569090557,1732.745824156261,25803.341612155484,32425.193670157758,0.0855622088993474,6101.971650853837,0.0,0.0,100.69970569090557,2326.851644416742,85123.9107018991,93653.4337028606,0.32989262701832406,耶麻郡磐梯町,387.0
373,1281.5189712000001,0.0,0.0,92.30806354999676,580.093461074701,,1861.6124322747012,0.0015208898500898103,7589.236202980518,0.0,0.0,92.30806354999676,5103.768344496532,1085690.9106162197,1098476.223227247,1.2044085738798933,11477.521058809976,0.0,0.0,92.30806354999676,7764.753570038787,127870.94940583005,147205.5320982288,0.24528409076512503,14056.072334699296,0.0,0.0,92.30806354999676,10425.73879558104,1497818.9695917007,1522393.088785531,3.3234021052956715,耶麻郡猪苗代町,388.0
374,1485.1090800000002,0.0,0.0,111.18925836704155,618.1674419269491,,2103.2765219269495,0.0012156921261074949,9897.84052623868,0.0,0.0,111.18925836704155,5662.926364534898,214386.7489900907,230058.70513923134,0.1947088859675551,15041.3123388943,0.0,0.0,111.18925836704155,8630.43161312781,245528.50954808923,269311.4427584784,0.3175535492983784,18682.440817757924,0.0,0.0,111.18925836704155,11597.936861720722,663741.9804699597,694133.5474078053,1.317611645687622,河沼郡会津坂下町,389.0
375,286.8956064,0.0,0.0,16.783284281817593,104.48954857484937,,391.3851549748494,0.001536881954111702,1777.8653980602357,0.0,0.0,16.783284281817593,984.7300662113661,5848.4667560103535,8627.845504563773,0.04542665244139909,2723.9620456884713,0.0,0.0,16.783284281817593,1502.5186059975526,8543.537918208,12786.801854175841,0.10234326517271994,3399.531389837365,0.0,0.0,16.783284281817593,2020.3071457837389,12926.456663244988,18363.07848314791,0.25798303862753286,河沼郡湯川村,390.0
376,191.25007200000002,0.0,0.0,90.21015301476956,142.13573188943172,,333.3858038894317,0.0009170884652590326,787.328752462306,0.0,0.0,90.21015301476956,1219.2170826930933,2433.4862444318123,4530.242232601981,0.01867561596827132,1192.7683067090823,0.0,0.0,90.21015301476956,1852.794347871718,140611.4173970462,143747.19020464178,1.0667082608743625,1438.2899215488003,0.0,0.0,90.21015301476956,2486.371613050342,2759492.7329748273,2763507.604662441,47.945700396575276,河沼郡柳津町,391.0
377,42.47268480000001,0.0,0.0,0.0,88.98188783446743,,131.45457263446744,0.0010000895864472736,540.5213360033883,0.0,0.0,0.0,719.7382514710637,1929.5555086083764,3189.8150960828284,0.03208830556985802,836.6863531098354,0.0,0.0,0.0,1090.7714065514144,60299.63693825958,62227.09469792083,0.9705599224121606,1090.1234742848003,0.0,0.0,0.0,1461.8045616317652,1144791.2695937622,1147343.1976296788,31.72582647662229,大沼郡三島町,392.0
378,10.003219200000002,0.0,0.0,16.783284281817593,118.60686731781776,,128.61008651781776,0.0006122813527914686,99.67936173722356,0.0,0.0,16.783284281817593,1000.4556699818744,359.46656155689413,1476.38487755781,0.009674513314439028,152.80003004385884,0.0,0.0,16.783284281817593,1519.1902597842607,69023.55962059145,70712.33319470138,0.7131392428412293,194.93006301609415,0.0,0.0,16.783284281817593,2037.9248495866468,454173.59324616037,456423.2314430449,8.017871968020124,大沼郡金山町,393.0
379,6.559488000000001,0.0,0.0,4.195821070454398,75.61321478241402,,82.17270278241402,0.0006161479427354637,158.66984047604706,0.0,0.0,4.195821070454398,632.278412468604,371.5798878063059,1166.7239618214112,0.012040459480512519,264.8702413417412,0.0,0.0,4.195821070454398,959.7285287545982,118279.92570704414,119508.72029821093,1.9020261355050252,377.8097500380236,0.0,0.0,4.195821070454398,1287.178645040592,1424185.8072622912,1425854.9914784404,39.426844434980296,大沼郡昭和村,394.0
380,1749.743424,0.0,0.0,115.38507943749596,787.8961149958191,,2537.639538995819,0.0016021552576525372,9055.744618352188,0.0,0.0,115.38507943749596,7058.084171677288,101725.70418390662,117954.91805337359,0.10080072045851055,13782.094951896845,0.0,0.0,115.38507943749596,10746.430087372273,109724.36347359023,134368.27359229684,0.18070644835009742,16791.109836100517,0.0,0.0,115.38507943749596,14434.776003067254,958180.8723425348,989522.1432611401,2.4044437834063674,大沼郡会津美里町,395.0
381,3294.7898256000003,0.0,0.0,153.14746907158553,821.4782217025772,,4116.2680473025775,0.0017771880299394694,47242.74296596581,0.0,0.0,153.14746907158553,7980.347849404707,173531.75645549333,228907.99473993544,0.13453527538731935,73216.25093203889,0.0,0.0,153.14746907158553,12191.447630405959,357397.7052380886,442958.55126960506,0.3605052221343303,96361.88711054416,0.0,0.0,153.14746907158553,16402.547411407213,1727225.645490492,1840143.227481515,1.6831587987924825,西白河郡西郷村,396.0
382,1060.0952544000002,0.0,0.0,125.87463211363195,233.79135433430983,,1293.88660873431,0.0012018682045263575,7862.310645435109,0.0,0.0,125.87463211363195,2183.023139430251,27264.315095176662,37435.523512155654,0.042624253483274796,12028.710915126216,0.0,0.0,125.87463211363195,3329.630071839628,41285.82188344321,56770.03750252268,0.0835891798999588,15169.9325724593,0.0,0.0,125.87463211363195,4476.237004249006,81893.13268758779,101665.17689640971,0.2353647322978972,西白河郡泉崎村,397.0
383,907.0132032000001,0.0,0.0,12.587463211363197,157.1086457077315,,1064.1218489077316,0.0018797261241164044,7318.3617282002815,0.0,0.0,12.587463211363197,1646.4922304941688,25244.088415799717,34221.52983770553,0.07772026606752958,11279.209743007623,0.0,0.0,12.587463211363197,2522.6002215450144,36512.339236192376,50326.73666395638,0.15854681006747193,14506.609086401506,0.0,0.0,12.587463211363197,3398.7082125958595,48469.06009759849,66386.96485980722,0.3296287469933327,西白河郡中島村,398.0
384,3333.203827200001,0.0,0.0,88.11224247954237,668.968399524752,,4002.172226724753,0.0024899086688830938,27141.93855585318,0.0,0.0,88.11224247954237,6434.965476934919,97864.3263111586,131529.34258642624,0.1063006662575842,41449.02282140612,0.0,0.0,88.11224247954237,9826.728463646783,143471.07975764328,194834.94328517572,0.22508953628451206,52649.667396786084,0.0,0.0,88.11224247954237,13218.491450358644,191174.36778006103,257130.6388696853,0.47743857316800614,西白河郡矢吹町,399.0
385,3006.7463087999995,0.0,0.0,77.62268980340636,519.7740082638362,,3526.5203170638356,0.002398459529776093,22174.932213471817,0.0,0.0,77.62268980340636,4831.0069716217085,79672.19480836348,106755.7566832604,0.09349712481382529,33791.40699967398,0.0,0.0,77.62268980340636,7367.0263618322215,141203.10298963427,182439.15904094386,0.22181127046780927,42748.630509652525,0.0,0.0,77.62268980340636,9903.045752042734,528457.5704544886,581186.8694059873,0.8811655775454006,東白川郡棚倉町,400.0
386,901.8476064000001,0.0,0.0,0.0,224.37980850566424,,1126.2274149056643,0.001820275185674979,8682.803688282354,0.0,0.0,0.0,2015.8805324642892,32533.161474070588,43231.84569481723,0.09150358250800357,13340.65358185412,0.0,0.0,0.0,3069.704487734069,57019.584986428235,73429.94305601643,0.21978649385090493,17202.811767043764,0.0,0.0,0.0,4123.528443003848,204206.575618368,225532.9158284156,1.043555180903181,東白川郡矢祭町,401.0
387,1313.3734848000001,0.0,0.0,134.26627425454075,353.68161426512467,,1667.0550990651248,0.001718772294813913,8127.510171629932,0.0,0.0,134.26627425454075,3102.0073495120837,278202.07422554656,289565.8580209431,0.39393106329210387,12396.979179363392,0.0,0.0,134.26627425454075,4718.669546716178,321055.22490157775,338305.13990191184,0.6698664507139274,15475.921303056573,0.0,0.0,134.26627425454075,6335.331743920272,745286.3713256492,767231.8906468806,2.653258949498741,東白川郡塙町,402.0
388,685.1795184000001,0.0,0.0,0.0,123.41958961655698,,808.5991080165571,0.0026349157038092603,4983.559345341741,0.0,0.0,0.0,1037.325192318972,17382.264319411202,23403.148857071916,0.10137904818504603,7628.5366327296,0.0,0.0,0.0,1574.916723320393,32756.021296832754,41959.474652882745,0.29105735104371916,9672.239685820236,0.0,0.0,0.0,2112.5082543218136,126044.63427239153,137829.3822125336,1.8524744461368603,東白川郡鮫川村,403.0
389,1929.6373824000002,0.0,0.0,144.75582693067676,608.3280985606378,,2537.965480960638,0.001747305762591302,15337.124123463527,0.0,0.0,144.75582693067676,5414.513529903564,54457.48373234821,75353.87721264598,0.06758108320146156,23461.77980918964,0.0,0.0,144.75582693067676,8241.681430693521,87284.49079801975,119132.70786483359,0.15558230938240983,29791.095519872746,0.0,0.0,144.75582693067676,11068.849331483478,154036.51432257428,195041.21500086118,0.4191664217078878,石川郡石川町,404.0
390,1122.7383648,0.0,0.0,75.52477926817916,225.23540358099564,,1347.9737683809956,0.001986127825965475,10807.22077990814,0.0,0.0,75.52477926817916,2070.74138187079,39555.016800703626,52508.503741750734,0.1027770188022063,16565.848450858168,0.0,0.0,75.52477926817916,3156.3331338059634,60135.18970451124,79932.89606844354,0.22963592473344985,21315.586254427486,0.0,0.0,75.52477926817916,4241.924885741136,89356.5918376196,114989.62775705641,0.3824844883927784,石川郡玉川村,405.0
391,941.4095184,0.0,0.0,8.391642140908797,228.33693572907205,,1169.7464541290722,0.0018731344939834304,5670.985515745129,0.0,0.0,8.391642140908797,2044.999032986745,119924.63667776075,127649.01286863352,0.2642445373084853,8650.76570436367,0.0,0.0,8.391642140908797,3113.6237960794942,133073.45546036103,144846.2366029451,0.44475500441792754,10779.97102543059,0.0,0.0,8.391642140908797,4182.2485591722425,272187.8550509929,287158.46627773665,1.2523322115714586,石川郡平田村,406.0
392,926.1997056000002,0.0,0.0,0.0,231.331518492732,,1157.5312240927321,0.0019780848919970996,7169.618206349363,0.0,0.0,0.0,2077.735922146547,24743.576451627097,33990.93058012301,0.07468081657277811,11006.117874852138,0.0,0.0,0.0,3163.8561595899682,35730.21364224902,49900.18767669113,0.15628161429074605,13982.45552673035,0.0,0.0,0.0,4249.976397033389,47907.812935575515,66140.24485933926,0.3344587893095657,石川郡浅川町,407.0
393,520.2083952,0.0,0.0,111.18925836704155,192.7227907184018,,712.9311859184019,0.001205552711361972,4184.003326040471,0.0,0.0,111.18925836704155,1642.7247080707832,92119.47289325365,98057.39018573194,0.21293760419751215,6432.055923591529,0.0,0.0,111.18925836704155,2495.667012395714,46269.80969824376,55308.72189259804,0.1741275201779866,8277.065768905411,0.0,0.0,111.18925836704155,3348.6093167206445,362073.29677227105,373810.1611162641,2.098562053469462,石川郡古殿町,408.0
394,2669.9575968000004,0.0,0.0,41.95821070454398,662.3375376909336,,3332.295134490934,0.0022968671395424394,21697.028039132056,0.0,0.0,41.95821070454398,6185.334084942298,119202.92323569149,147127.24357047037,0.13137913786810207,33454.95525976999,0.0,0.0,41.95821070454398,9434.155583325455,107940.43697608887,150871.50602988884,0.19748433675400076,42821.60585498599,0.0,0.0,41.95821070454398,12682.97708170861,152098.15687630815,207644.6980237073,0.46686867935519966,田村郡三春町,409.0
395,1380.0342816,0.0,0.0,25.174926422726394,396.35441864727915,,1776.388700247279,0.001885091878672749,10690.31452050466,0.0,0.0,25.174926422726394,3561.4976290285795,90012.8372909777,104289.82436693367,0.14063861685549373,16397.91655469026,0.0,0.0,25.174926422726394,5423.346576311698,55049.470034335645,76895.90809176033,0.1490799845506561,20779.168687415156,0.0,0.0,25.174926422726394,7285.195523594816,97435.54053931427,125525.07967674697,0.39420071710172455,田村郡小野町,410.0
396,580.10472,0.0,0.0,169.93075335340313,203.63162792887738,,783.7363479288774,0.00025345816440235596,9376.7048554752,0.0,0.0,169.93075335340313,2076.9273421590324,33692.48661181891,45316.04956280654,0.02756344411520232,14603.415644729223,0.0,0.0,169.93075335340313,3178.8659975885357,81110.21582670606,99062.42822237722,0.09820157831530184,19370.201882850633,0.0,0.0,169.93075335340313,4280.804653018039,507339.5833143259,531160.5206035479,0.799373247908258,双葉郡広野町,411.0
397,520.3723824,0.0,0.0,0.0,296.24979483350324,,816.6221772335032,0.00022860386922801055,44239.7811427234,0.0,0.0,0.0,2883.44723930445,164662.6635744531,211785.89195648095,-0.32741906927482495,69570.22596192679,0.0,0.0,0.0,4405.328088993242,319999.55992381444,393975.11397473444,-0.07679616304677282,95013.28939760303,0.0,0.0,0.0,5927.208938682034,1358301.7727831027,1459242.2711193878,-0.19773961807468898,双葉郡楢葉町,412.0
398,742.1650704000001,0.0,0.0,0.0,616.6701505451192,,1358.8352209451193,0.002180464193127136,27056.336836857034,0.0,0.0,0.0,5379.041398986948,103192.55097650767,135627.92921235165,0.3012565340908205,42097.584140900886,0.0,0.0,0.0,8180.4362510115525,220323.19028323083,270601.2106751433,1.0984612880561646,56465.42659312319,0.0,0.0,0.0,10981.831103036158,1127165.4908171354,1194612.7485132948,8.246725972057517,双葉郡富岡町,413.0
399,201.41727840000001,0.0,0.0,4.195821070454398,119.89025993081488,,321.3075383308149,0.0012444724204973036,3464.627994750494,0.0,0.0,4.195821070454398,1187.0615623307385,374331.67043536715,378987.5558135188,2.061561548279254,5494.170794206871,0.0,0.0,4.195821070454398,1814.8093872718703,134382.32944748725,141695.50545003643,1.2453637647405962,7442.080031021929,0.0,0.0,4.195821070454398,2442.557212213002,1759079.5381054487,1768968.371169754,28.931162373941913,双葉郡川内村,414.0
400,777.6273024,0.0,0.0,0.0,428.65313274104017,,1206.28043514104,0.0027276945700821786,1740.369508052706,0.0,0.0,0.0,3671.26770497245,6185.900727617881,11597.537940643037,-2146826281.0,2345.3757780931765,0.0,0.0,0.0,5578.688041579162,93101.07849812329,101025.14231779563,-2146826281.0,1963.756196420141,0.0,0.0,0.0,7486.108378185873,1271214.7542438621,1280664.6188184682,-2146826281.0,双葉郡大熊町,415.0
401,435.87797760000007,0.0,0.0,0.0,264.2719288929916,,700.1499064929917,0.002965619637648207,612.363261797459,0.0,0.0,0.0,2147.3310994212534,2034.2215785790122,4793.915939797725,-2146826281.0,748.1215759826827,0.0,0.0,0.0,3255.0129644378785,41445.004476798495,45448.13901721906,-2146826281.0,329.69850067858874,0.0,0.0,0.0,4362.694829454504,588931.5155104274,593623.9088405605,-2146826281.0,双葉郡双葉町,416.0
402,1216.2930624,0.0,0.0,572.7295761170253,782.869493928247,,1999.162556328247,0.001975902816734238,17368.850973178167,0.0,0.0,572.7295761170253,6556.0302558999265,396603.8014811277,421101.4122863228,0.6090883267138626,27014.127587359624,0.0,0.0,572.7295761170253,9952.007174706798,357327.50447592506,394866.3688141085,1.010057429785789,35620.763432291584,0.0,0.0,572.7295761170253,13347.984093513667,3392411.342173733,3441952.8192756553,16.561621050533116,双葉郡浪江町,417.0
403,201.13030080000001,0.0,0.0,0.0,50.48010944455363,,251.61041024455363,0.0028981388008304217,11628.975243727058,0.0,0.0,0.0,466.28358755758507,492143.68232860236,504238.941159887,8.141490049979126,18184.650022520465,0.0,0.0,0.0,710.8738688005448,165596.71017166303,184492.23406298403,5.926856396243372,24629.55450771727,0.0,0.0,0.0,955.4641500435044,1543900.8251800002,1569485.8438377609,170.16327654951044,双葉郡葛尾村,418.0
